id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V1206,Argentina,,,Huacachina,Ica,NA,12,,Bus
V1207,Perú,33,F,Lago Titicaca,Puno,NA,1,,Avión
V1208,Bolivia,,F,Miraflores,Lima,2024-05-03,,875.52,Tren
V1209,Chile,,O,Huacachina,Ica,2024-02-11,14,615.18,
V1210,Ecuador,,,Huacachina,Ica,2025-12-11,3,,Tren
V1211,México,,,Valle del Colca,Arequipa,NA,,,NA
V1212,México,,F,Lago Titicaca,Puno,,8,781.55,Tren
V1213,Argentina,,,Iquitos,Loreto,2025-06-29,,,Auto
V1214,Ecuador,56,M,Chan Chan,La Libertad,,,806.28,Bus
V1215,Francia,,,Lago Titicaca,Puno,2025-10-25,,2241.15,Auto
V1216,Bolivia,,M,Iquitos,Loreto,2024-11-03,10,,Auto
V1217,Colombia,23,,Chan Chan,La Libertad,2024-02-05,12,4527.86,Avión
V1218,Ecuador,,O,Miraflores,Lima,2024-05-06,,185.13,
V1219,Colombia,23,,Iquitos,Loreto,2025-07-16,,1236.39,Auto
V1220,Perú,45,O,Cusco Ciudad,Cusco,2025-10-12,,,Tren
V1221,Alemania,,M,Valle del Colca,Arequipa,NA,2,3250.69,Barco
V1222,Perú,,F,Lago Titicaca,Puno,NA,8,3009.54,
V1223,España,65,,Machu Picchu,Cusco,2025-02-07,8,1512.91,Avión
V1224,Perú,,,Iquitos,Loreto,NA,12,1196.19,Bus
V1225,Perú,55,O,Chan Chan,La Libertad,NA,11,3852.61,Avión
V1226,Perú,,M,Miraflores,Lima,2025-05-01,4,4947.86,Auto
V1227,Perú,,,Valle del Colca,Arequipa,2024-05-23,10,,
V1228,México,,,Huacachina,Ica,2025-09-21,,3143.99,NA
V1229,Argentina,40,,Lago Titicaca,Puno,NA,,3144.1,
V1230,Argentina,,M,Lago Titicaca,Puno,2025-10-07,,4078.68,Avión
V1231,Colombia,54,,Lago Titicaca,Puno,2025-03-29,4,,Avión
V1232,Brasil,,O,Huacachina,Ica,NA,,873.6,Auto
V1233,Argentina,,F,Valle del Colca,Arequipa,2025-12-18,,691.64,Avión
V1234,Perú,,,Chan Chan,La Libertad,2024-08-22,12,908.93,Bus
V1235,Perú,75,O,Cusco Ciudad,Cusco,2024-09-16,5,3558.62,Barco
V1236,Perú,16,,Iquitos,Loreto,2024-10-06,3,3809.85,NA
V1237,Perú,,O,Cusco Ciudad,Cusco,2025-06-19,5,,Barco
V1238,Argentina,17,,Chan Chan,La Libertad,,9,,Auto
V1239,Perú,,M,Machu Picchu,Cusco,,1,2690.25,NA
V1240,México,43,M,Iquitos,Loreto,2025-10-13,,4054.88,Avión
V1241,México,73,,Chan Chan,La Libertad,,9,4637.62,
V1242,Perú,,,Iquitos,Loreto,,,,Auto
V1243,Argentina,,M,Huacachina,Ica,NA,9,3496.42,Barco
V1244,Alemania,43,O,Iquitos,Loreto,2025-05-14,,1792.21,Tren
V1245,Brasil,,,Centro Histórico,Lima,NA,,476.58,Avión
V1246,Alemania,,,Lago Titicaca,Puno,2024-04-18,11,,Auto
V1247,Chile,,F,Cusco Ciudad,Cusco,2024-04-19,,1894.0,Barco
V1248,Perú,,,Lago Titicaca,Puno,,3,2527.85,Bus
V1249,Brasil,,,Iquitos,Loreto,2025-03-05,4,3900.59,Barco
V1250,Brasil,,O,Machu Picchu,Cusco,2025-10-02,11,4753.83,Auto
V1251,Argentina,,,Miraflores,Lima,2025-10-22,,1188.07,NA
V1252,México,64,F,Iquitos,Loreto,,,,Barco
V1253,España,,,Valle del Colca,Arequipa,2025-06-22,,,Auto
V1254,Francia,,M,Valle del Colca,Arequipa,2024-06-24,,3870.38,Auto
V1255,Perú,,M,Chan Chan,La Libertad,NA,8,1166.72,NA
V1256,Perú,19,F,Lago Titicaca,Puno,NA,,,Barco
V1257,México,,O,Chan Chan,La Libertad,2024-01-15,1,4079.3,
V1258,Ecuador,29,F,Iquitos,Loreto,2025-01-10,2,3576.75,Avión
V1259,México,,,Iquitos,Loreto,2024-10-17,,,
V1260,USA,60,O,Centro Histórico,Lima,2024-02-14,13,,Avión
V1261,México,,,Centro Histórico,Lima,2024-11-19,7,483.82,NA
V1262,México,,,Iquitos,Loreto,,3,1285.99,Avión
V1263,México,,F,Valle del Colca,Arequipa,NA,,1350.42,Bus
V1264,México,,,Chan Chan,La Libertad,,5,,Tren
V1265,Chile,,,Huacachina,Ica,2025-01-10,10,,Bus
V1266,Chile,22,,Lago Titicaca,Puno,,,,Tren
V1267,México,,O,Iquitos,Loreto,2024-01-14,,,Auto
V1268,Ecuador,,,Chan Chan,La Libertad,,11,631.22,NA
V1269,Perú,,,Cusco Ciudad,Cusco,2024-03-14,14,4354.69,Barco
V1270,Perú,,,Chan Chan,La Libertad,NA,,,Tren
V1271,Perú,,F,Chan Chan,La Libertad,NA,,1092.72,Barco
V1272,Perú,,,Huacachina,Ica,,,2769.15,NA
V1273,Perú,35,M,Lago Titicaca,Puno,2025-06-28,,1197.75,Tren
V1274,Colombia,,F,Chan Chan,La Libertad,,,,Auto
V1275,Perú,,,Chan Chan,La Libertad,NA,7,266.51,NA
V1276,Perú,,O,Valle del Colca,Arequipa,NA,7,2496.53,Barco
V1277,Argentina,66,,Chan Chan,La Libertad,2024-11-21,11,2801.61,Bus
V1277,Argentina,66,,Chan Chan,La Libertad,2024-11-21,11,2801.61,Bus
V1278,Chile,74,,Valle del Colca,Arequipa,NA,,,Barco
V1279,Perú,75,,Valle del Colca,Arequipa,2024-08-07,,,Tren
V1280,Perú,,,Machu Picchu,Cusco,NA,,2072.44,Tren
V1281,México,,,Huacachina,Ica,NA,7,,Tren
V1282,México,,,Valle del Colca,Arequipa,2024-05-03,5,,Auto
V1283,Perú,,F,Lago Titicaca,Puno,2025-11-30,,,Barco
V1284,Chile,24,,Huacachina,Ica,2024-09-17,4,3086.05,Avión
V1285,México,,M,Chan Chan,La Libertad,2025-07-14,12,1989.54,Tren
V1286,Argentina,18,,Lago Titicaca,Puno,,5,,Avión
V1287,Alemania,,M,Chan Chan,La Libertad,,,,Auto
V1288,Argentina,,O,Chan Chan,La Libertad,NA,3,4136.09,Auto
V1289,Perú,,O,Valle del Colca,Arequipa,2024-04-04,3,3096.48,Avión
V1290,USA,,F,Valle del Colca,Arequipa,2024-02-09,3,387.52,Barco
V1291,México,,F,Machu Picchu,Cusco,2025-03-02,,850.97,Auto
V1291,México,,F,Machu Picchu,Cusco,2025-03-02,,850.97,Auto
V1292,México,,,Machu Picchu,Cusco,NA,,,
V1293,México,,M,Lago Titicaca,Puno,,3,,Bus
V1294,Perú,38,O,Iquitos,Loreto,,,,Tren
V1295,Perú,28,,Centro Histórico,Lima,NA,9,,Avión
V1296,Perú,,F,Valle del Colca,Arequipa,,1,2815.56,Avión
V1297,Perú,60,F,Iquitos,Loreto,,,,Bus
V1298,Perú,36,,Chan Chan,La Libertad,NA,7,,Avión
V1299,Perú,,,Iquitos,Loreto,2024-06-02,10,,Auto
V1300,Colombia,,,Chan Chan,La Libertad,,,134.0,NA
V1301,Perú,,,Miraflores,Lima,NA,,,NA
V1302,México,,F,Valle del Colca,Arequipa,NA,,,Bus
V1303,Perú,,M,Huacachina,Ica,2025-07-06,,101.1,Barco
V1304,Perú,18,,Lago Titicaca,Puno,2025-06-02,1,,
V1305,Colombia,,,Huacachina,Ica,,6,928.87,
V1306,Colombia,57,F,Iquitos,Loreto,NA,,1093.61,Avión
V1307,Perú,,M,Iquitos,Loreto,,2,,
V1308,Perú,71,F,Huacachina,Ica,2024-05-13,,1665.61,Auto
V1309,Perú,,,Machu Picchu,Cusco,NA,3,3957.91,Bus
V1310,Ecuador,,F,Cusco Ciudad,Cusco,NA,,3964.88,
V1311,Perú,,M,Huacachina,Ica,,,,Auto
V1312,México,62,M,Centro Histórico,Lima,NA,10,,Bus
V1313,Perú,,F,Huacachina,Ica,NA,,4784.38,Auto
V1314,Perú,69,,Chan Chan,La Libertad,2025-09-17,1,,Avión
V1315,México,,M,Cusco Ciudad,Cusco,2025-04-11,10,,Avión
V1316,Bolivia,,M,Valle del Colca,Arequipa,,5,4785.42,Tren
V1317,Perú,64,,Chan Chan,La Libertad,NA,,325.8,
V1318,Perú,,O,Huacachina,Ica,NA,9,,Bus
V1319,Argentina,49,O,Huacachina,Ica,NA,7,2344.44,NA
V1320,Perú,,M,Chan Chan,La Libertad,NA,2,3679.86,Avión
V1321,Perú,,,Lago Titicaca,Puno,NA,,,Bus
V1322,Colombia,,M,Huacachina,Ica,NA,,4502.65,Barco
V1323,Perú,,M,Centro Histórico,Lima,,9,,Barco
V1324,Francia,,F,Huacachina,Ica,,,,Tren
V1325,México,,O,Iquitos,Loreto,NA,8,3667.29,Auto
V1326,México,43,F,Lago Titicaca,Puno,2024-03-04,,2938.98,Avión
V1327,México,,O,Centro Histórico,Lima,2024-04-19,10,1137.53,Barco
V1328,Perú,62,O,Huacachina,Ica,NA,5,3497.21,Avión
V1329,Bolivia,,,Miraflores,Lima,NA,,3196.23,NA
V1330,Alemania,,,Valle del Colca,Arequipa,,12,,Tren
V1331,Perú,,,Huacachina,Ica,2024-01-18,14,1091.01,
V1332,Chile,,,Valle del Colca,Arequipa,2024-05-15,,3999.74,Avión
V1333,Alemania,,O,Valle del Colca,Arequipa,NA,3,4641.93,Bus
V1334,Argentina,73,F,Iquitos,Loreto,NA,9,847.19,Auto
V1335,Perú,,,Miraflores,Lima,NA,9,,
V1336,Colombia,21,M,Valle del Colca,Arequipa,,,4896.98,Bus
V1337,México,49,,Chan Chan,La Libertad,2025-12-17,,,Bus
V1338,Perú,,O,Iquitos,Loreto,NA,1,2545.64,Avión
V1339,Argentina,,F,Miraflores,Lima,NA,,3975.01,Tren
V1340,Colombia,,,Huacachina,Ica,NA,,3140.56,Tren
V1341,Chile,,O,Iquitos,Loreto,NA,,,Barco
V1342,Perú,55,F,Machu Picchu,Cusco,2025-02-13,10,3893.68,Barco
V1343,Ecuador,,M,Iquitos,Loreto,NA,9,4676.18,Auto
V1344,Perú,,O,Machu Picchu,Cusco,,4,2641.49,Tren
V1345,Argentina,43,,Huacachina,Ica,NA,2,639.5,Tren
V1346,España,,,Valle del Colca,Arequipa,,11,,Tren
V1347,Perú,59,,Iquitos,Loreto,NA,10,4964.14,Avión
V1347,Perú,59,,Iquitos,Loreto,NA,10,4964.14,Avión
V1348,Perú,65,F,Lago Titicaca,Puno,2024-12-11,,3642.46,Auto
V1349,Colombia,,M,Lago Titicaca,Puno,NA,,,Bus
V1350,USA,,O,Machu Picchu,Cusco,NA,13,,Barco
V1351,Colombia,,,Valle del Colca,Arequipa,2024-12-24,,383.83,Auto
V1352,España,30,,Huacachina,Ica,,9,,Auto
V1353,Perú,67,F,Machu Picchu,Cusco,,10,934.46,Tren
V1354,Alemania,69,,Lago Titicaca,Puno,,2,,Avión
V1355,Colombia,,F,Lago Titicaca,Puno,2024-12-03,11,719.54,NA
V1356,Colombia,,M,Centro Histórico,Lima,NA,,537.23,Bus
V1357,Perú,,,Chan Chan,La Libertad,,1,215.54,Avión
V1358,Perú,,,Iquitos,Loreto,NA,,2359.73,Barco
V1359,Perú,,,Machu Picchu,Cusco,NA,,,Bus
V1360,Perú,26,O,Miraflores,Lima,,13,3814.43,Avión
V1361,Colombia,19,O,Lago Titicaca,Puno,,6,2588.85,Auto
V1362,USA,,M,Cusco Ciudad,Cusco,NA,14,1537.62,Bus
V1363,Perú,,M,Cusco Ciudad,Cusco,,2,,Tren
V1364,Colombia,,,Huacachina,Ica,,6,2653.59,Tren
V1365,Chile,,O,Huacachina,Ica,,,450.13,Auto
V1366,Colombia,,O,Chan Chan,La Libertad,NA,4,,Avión
V1367,Argentina,,O,Lago Titicaca,Puno,,,,NA
V1368,Argentina,73,O,Centro Histórico,Lima,2025-09-27,,2446.32,Tren
V1369,Perú,,,Centro Histórico,Lima,2024-11-20,,415.77,Barco
V1370,México,58,O,Lago Titicaca,Puno,NA,13,3607.49,Bus
V1371,Perú,50,M,Lago Titicaca,Puno,NA,,,Auto
V1372,España,40,F,Chan Chan,La Libertad,,,,Barco
V1373,Chile,38,,Lago Titicaca,Puno,NA,3,3696.99,Bus
V1373,Chile,38,,Lago Titicaca,Puno,NA,3,3696.99,Bus
V1374,Colombia,,,Machu Picchu,Cusco,NA,14,,Barco
V1375,Colombia,39,O,Miraflores,Lima,,,,Barco
V1376,Chile,,,Huacachina,Ica,,13,3774.23,Avión
V1377,Chile,,M,Iquitos,Loreto,2025-04-22,12,,Bus
V1378,Colombia,,O,Chan Chan,La Libertad,,,,Bus
V1379,Perú,66,F,Lago Titicaca,Puno,2025-07-05,,,NA
V1380,Francia,,,Valle del Colca,Arequipa,2025-04-27,7,2891.31,Bus
V1381,México,,,Huacachina,Ica,2024-06-25,,,Avión
V1382,México,,,Valle del Colca,Arequipa,,13,4558.21,
V1383,Argentina,23,F,Valle del Colca,Arequipa,NA,,2570.63,Tren
V1384,México,,,Chan Chan,La Libertad,NA,5,,Auto
V1385,Colombia,,O,Chan Chan,La Libertad,,9,2184.27,NA
V1386,México,34,M,Miraflores,Lima,2025-02-27,,685.02,
V1387,Chile,19,O,Centro Histórico,Lima,NA,4,3645.68,Avión
V1388,USA,,,Chan Chan,La Libertad,,3,,NA
V1389,USA,,O,Lago Titicaca,Puno,2024-09-30,,3146.45,Avión
V1390,Ecuador,49,F,Chan Chan,La Libertad,,5,,Bus
V1391,Perú,,,Lago Titicaca,Puno,NA,,,Avión
V1392,Argentina,29,O,Huacachina,Ica,,,613.18,Tren
V1393,Perú,20,O,Huacachina,Ica,NA,,,Bus
V1394,Perú,,,Huacachina,Ica,NA,2,4018.65,Bus
V1395,Perú,,O,Lago Titicaca,Puno,2025-03-10,5,,Auto
V1396,Perú,,M,Iquitos,Loreto,,,349.7,Bus
V1397,Colombia,,F,Cusco Ciudad,Cusco,,,2199.0,Barco
V1398,México,,,Machu Picchu,Cusco,,,,Bus
V1399,México,,,Lago Titicaca,Puno,2025-03-21,8,,Auto
V1400,Brasil,19,M,Huacachina,Ica,,,,Auto
V1401,Colombia,,M,Centro Histórico,Lima,NA,,4955.71,Tren
V1402,Chile,36,,Machu Picchu,Cusco,,11,2600.29,NA
V1403,Argentina,30,,Huacachina,Ica,,,3216.1,Avión
V1404,Colombia,19,F,Iquitos,Loreto,2024-01-08,11,,
V1405,Chile,35,F,Chan Chan,La Libertad,2025-05-20,,4096.37,Avión
V1406,Colombia,30,,Machu Picchu,Cusco,,,1799.73,Auto
V1407,Perú,69,,Huacachina,Ica,NA,9,,Tren
V1408,Colombia,40,F,Iquitos,Loreto,2025-05-14,13,301.56,Avión
V1409,Brasil,22,,Huacachina,Ica,2024-11-15,3,,
V1410,México,,O,Miraflores,Lima,2024-05-07,10,4238.16,Tren
V1411,México,,,Miraflores,Lima,NA,7,2360.4,Avión
V1412,Brasil,72,,Valle del Colca,Arequipa,NA,12,,Barco
V1413,Argentina,,F,Valle del Colca,Arequipa,,,1893.15,Auto
V1414,México,74,O,Chan Chan,La Libertad,NA,,,NA
V1415,Perú,,M,Huacachina,Ica,NA,3,,Avión
V1416,México,,F,Lago Titicaca,Puno,2025-06-20,9,,Auto
V1417,Alemania,16,F,Huacachina,Ica,NA,6,637.75,NA
V1418,Perú,,,Huacachina,Ica,NA,,4079.93,Auto
V1419,Argentina,,M,Iquitos,Loreto,NA,,,Tren
V1420,Chile,,F,Machu Picchu,Cusco,2025-01-23,5,,Bus
V1421,USA,18,,Machu Picchu,Cusco,2025-08-02,,,Avión
V1422,Argentina,62,M,Chan Chan,La Libertad,,,,Bus
V1423,Perú,,M,Centro Histórico,Lima,NA,12,4865.13,
V1424,Perú,,O,Cusco Ciudad,Cusco,2025-01-09,,2502.78,Barco
V1425,Perú,,M,Iquitos,Loreto,NA,,,Barco
V1426,Ecuador,50,O,Huacachina,Ica,,,,Auto
V1427,Chile,,O,Miraflores,Lima,2024-03-10,,4848.57,Barco
V1428,México,,M,Valle del Colca,Arequipa,NA,,3438.05,Barco
V1429,Perú,,M,Iquitos,Loreto,,,1209.14,Avión
V1430,Ecuador,,F,Cusco Ciudad,Cusco,NA,9,3332.57,Avión
V1431,Ecuador,,O,Machu Picchu,Cusco,NA,,,Bus
V1432,Perú,,,Valle del Colca,Arequipa,,,1430.12,Barco
V1433,Perú,20,,Iquitos,Loreto,NA,,,NA
V1434,México,,M,Chan Chan,La Libertad,NA,,,Auto
V1435,Perú,,,Machu Picchu,Cusco,2025-09-13,,,Avión
V1436,Perú,,M,Chan Chan,La Libertad,NA,12,3369.81,Auto
V1437,México,,,Iquitos,Loreto,NA,,,Avión
V1438,Bolivia,,O,Centro Histórico,Lima,2025-09-15,,,Auto
V1439,Brasil,,O,Lago Titicaca,Puno,NA,,1141.54,
V1440,Brasil,64,O,Chan Chan,La Libertad,2025-03-21,10,4481.13,NA
V1441,Perú,,,Miraflores,Lima,NA,8,,
V1442,Perú,58,M,Huacachina,Ica,NA,,4185.68,NA
V1443,Colombia,,M,Huacachina,Ica,,,,Tren
V1444,España,38,,Iquitos,Loreto,NA,2,785.04,NA
V1445,Perú,,,Iquitos,Loreto,,14,3238.17,Auto
V1446,Perú,,O,Centro Histórico,Lima,2024-06-03,,4629.92,NA
V1447,México,49,M,Valle del Colca,Arequipa,2024-05-08,8,,Auto
V1448,Perú,,,Centro Histórico,Lima,NA,,,Bus
V1449,Argentina,,M,Centro Histórico,Lima,NA,7,,NA
V1450,México,,F,Iquitos,Loreto,NA,,,
V1451,México,,F,Chan Chan,La Libertad,NA,,2178.65,Barco
V1452,Perú,,M,Lago Titicaca,Puno,2024-02-10,,2270.0,NA
V1453,Perú,,O,Iquitos,Loreto,NA,,,Avión
V1454,Colombia,73,M,Huacachina,Ica,NA,8,,NA
V1455,Brasil,68,O,Machu Picchu,Cusco,NA,2,672.29,
V1456,México,,M,Huacachina,Ica,2024-05-28,,,Bus
V1457,Perú,,O,Centro Histórico,Lima,,,815.04,Barco
V1458,Perú,52,O,Huacachina,Ica,2024-04-20,,,Barco
V1459,Perú,44,M,Lago Titicaca,Puno,,4,,Avión
V1460,México,49,M,Iquitos,Loreto,NA,,,NA
V1461,Perú,,,Huacachina,Ica,,5,,Avión
V1462,Perú,74,F,Lago Titicaca,Puno,NA,9,4048.04,
V1463,México,72,F,Valle del Colca,Arequipa,,5,,NA
V1464,Perú,34,,Huacachina,Ica,NA,,,Bus
V1465,España,,F,Machu Picchu,Cusco,2025-12-26,,,Auto
V1466,Alemania,69,,Miraflores,Lima,NA,4,,Bus
V1467,Colombia,19,,Lago Titicaca,Puno,2025-12-16,4,,Tren
V1468,Perú,,O,Huacachina,Ica,,,,Avión
V1469,Perú,,,Chan Chan,La Libertad,2024-01-17,14,1510.22,Bus
V1470,México,,O,Lago Titicaca,Puno,2025-06-19,2,4518.21,Auto
V1471,Perú,,,Lago Titicaca,Puno,2024-01-19,3,,Tren
V1472,Ecuador,,O,Valle del Colca,Arequipa,2025-07-16,8,,Auto
V1473,Colombia,,F,Miraflores,Lima,2024-01-15,4,1479.88,Bus
V1474,Alemania,,,Iquitos,Loreto,2024-02-20,11,,Auto
V1475,USA,,O,Chan Chan,La Libertad,2025-09-12,6,1226.31,Auto
V1476,Perú,24,O,Chan Chan,La Libertad,2025-01-14,,,Bus
V1477,Perú,,,Lago Titicaca,Puno,NA,9,,
V1478,Chile,,,Iquitos,Loreto,NA,7,1092.9,Tren
V1479,Perú,,M,Lago Titicaca,Puno,NA,,3724.26,Bus
V1480,Argentina,43,,Valle del Colca,Arequipa,2024-11-02,,534.41,Tren
V1481,Perú,17,,Chan Chan,La Libertad,,,1328.03,Barco
V1482,Perú,,F,Huacachina,Ica,NA,13,4363.59,
V1483,Ecuador,,O,Chan Chan,La Libertad,NA,2,3461.96,NA
V1484,Colombia,35,F,Huacachina,Ica,NA,11,4651.53,Barco
V1485,Alemania,,F,Iquitos,Loreto,2024-09-01,9,,NA
V1486,Bolivia,31,M,Valle del Colca,Arequipa,2024-09-02,2,,Barco
V1487,Argentina,19,,Chan Chan,La Libertad,2024-07-13,12,,Bus
V1488,Perú,75,F,Cusco Ciudad,Cusco,NA,,,Barco
V1489,Ecuador,,O,Chan Chan,La Libertad,,,,Barco
V1490,Colombia,,M,Miraflores,Lima,NA,8,3767.73,Auto
V1491,Perú,62,O,Chan Chan,La Libertad,2025-08-06,5,2513.01,NA
V1492,USA,,,Valle del Colca,Arequipa,,10,,Auto
V1493,México,,O,Valle del Colca,Arequipa,2025-11-02,1,,Barco
V1494,Colombia,,M,Machu Picchu,Cusco,,5,2255.9,Avión
V1495,Perú,32,,Machu Picchu,Cusco,,,1985.48,Barco
V1496,Alemania,,,Chan Chan,La Libertad,NA,14,,
V1497,Perú,45,O,Miraflores,Lima,NA,9,1477.4,
V1498,Argentina,,O,Iquitos,Loreto,NA,9,1476.08,Auto
V1499,Perú,51,M,Lago Titicaca,Puno,,9,,Auto
V1500,USA,,F,Chan Chan,La Libertad,NA,14,2853.01,Bus
V1501,Alemania,,,Valle del Colca,Arequipa,2024-07-25,14,,Bus
V1502,Perú,,,Lago Titicaca,Puno,NA,2,,Auto
V1503,Perú,72,,Iquitos,Loreto,NA,12,1658.59,Avión
V1504,Perú,,M,Miraflores,Lima,,,,NA
V1505,Chile,,,Huacachina,Ica,2024-02-03,14,,Tren
V1506,Ecuador,51,,Huacachina,Ica,NA,14,275.73,Avión
V1507,Perú,57,O,Machu Picchu,Cusco,,,3008.49,Tren
V1508,Colombia,,F,Huacachina,Ica,,,825.78,NA
V1509,Brasil,,O,Huacachina,Ica,NA,,,Barco
V1510,Colombia,,M,Iquitos,Loreto,,,,Bus
V1511,Colombia,16,F,Centro Histórico,Lima,2024-11-17,13,2733.41,Auto
V1512,Perú,,O,Valle del Colca,Arequipa,,5,,
V1513,México,,,Cusco Ciudad,Cusco,NA,9,3680.31,NA
V1514,Chile,,O,Lago Titicaca,Puno,,4,,Avión
V1515,Perú,,O,Huacachina,Ica,NA,11,2873.78,Barco
V1516,Argentina,,O,Centro Histórico,Lima,2024-12-05,,,Tren
V1517,México,,M,Valle del Colca,Arequipa,NA,13,4719.33,Tren
V1518,Colombia,,,Lago Titicaca,Puno,,1,,Avión
V1519,México,,,Lago Titicaca,Puno,,9,4595.74,Barco
V1520,Brasil,,,Machu Picchu,Cusco,NA,,,
V1521,Colombia,36,F,Lago Titicaca,Puno,2025-07-03,8,4319.01,NA
V1522,Perú,26,,Chan Chan,La Libertad,,,,
V1523,Brasil,20,,Miraflores,Lima,,5,4632.77,Bus
V1524,Argentina,,M,Valle del Colca,Arequipa,NA,13,,
V1525,Argentina,60,M,Valle del Colca,Arequipa,,,,Auto
V1526,Perú,32,O,Iquitos,Loreto,2025-12-24,,,
V1527,Colombia,,,Chan Chan,La Libertad,2025-03-09,,3162.41,
V1528,USA,,M,Lago Titicaca,Puno,,2,843.36,NA
V1529,Perú,,F,Valle del Colca,Arequipa,2024-02-11,14,,Auto
V1530,Brasil,,,Miraflores,Lima,,8,3326.07,Tren
V1531,Colombia,,F,Lago Titicaca,Puno,,3,,Auto
V1532,México,,,Cusco Ciudad,Cusco,,,1708.35,Tren
V1533,Perú,55,M,Centro Histórico,Lima,2025-09-22,,,Barco
V1534,México,,M,Valle del Colca,Arequipa,NA,7,,NA
V1535,México,,O,Miraflores,Lima,NA,,617.34,Barco
V1536,México,,,Iquitos,Loreto,,,,Tren
V1537,USA,,,Chan Chan,La Libertad,2024-04-25,,2160.66,Avión
V1538,México,,,Iquitos,Loreto,,,2041.02,Barco
V1539,Perú,21,,Iquitos,Loreto,,,4910.68,Avión
V1540,México,19,F,Cusco Ciudad,Cusco,,,1687.77,Tren
V1541,Chile,68,F,Miraflores,Lima,2024-11-11,,,
V1542,México,,F,Miraflores,Lima,NA,1,,Auto
V1543,Colombia,,,Machu Picchu,Cusco,2025-06-16,,,Tren
V1544,Argentina,,M,Centro Histórico,Lima,2025-08-28,5,,Barco
V1545,Brasil,70,O,Lago Titicaca,Puno,2024-12-17,10,,Avión
V1546,Chile,,,Valle del Colca,Arequipa,,,,
V1547,Ecuador,,,Lago Titicaca,Puno,2025-12-26,,,Bus
V1548,Ecuador,,M,Lago Titicaca,Puno,,9,3811.18,NA
V1549,Ecuador,59,,Huacachina,Ica,NA,11,4402.08,Barco
V1550,Perú,75,,Iquitos,Loreto,2024-04-04,8,,
V1551,Perú,,,Iquitos,Loreto,NA,12,,Avión
V1552,España,,O,Iquitos,Loreto,NA,,,
V1553,México,,F,Iquitos,Loreto,,,1523.86,
V1554,México,,F,Valle del Colca,Arequipa,NA,,482.16,
V1555,México,,,Cusco Ciudad,Cusco,NA,,396.37,Avión
V1556,Argentina,,,Cusco Ciudad,Cusco,2025-06-30,,,NA
V1557,USA,69,F,Machu Picchu,Cusco,2025-10-30,,1582.44,
V1558,Bolivia,,F,Lago Titicaca,Puno,,6,2698.4,Bus
V1559,Perú,37,O,Cusco Ciudad,Cusco,2025-06-23,,,NA
V1560,Argentina,46,F,Huacachina,Ica,,,,Barco
V1561,Argentina,,F,Lago Titicaca,Puno,,,,Barco
V1562,Perú,40,M,Machu Picchu,Cusco,2025-09-18,,1310.21,Bus
V1563,México,61,,Iquitos,Loreto,2025-09-20,2,873.34,NA
V1564,Chile,,O,Machu Picchu,Cusco,,1,,Avión
V1565,Perú,35,,Miraflores,Lima,2024-05-06,,,Tren
V1566,Perú,,,Machu Picchu,Cusco,,12,,
V1567,México,34,,Valle del Colca,Arequipa,2025-03-14,,4281.03,NA
V1568,Brasil,67,,Lago Titicaca,Puno,,6,2755.53,Bus
V1569,Argentina,,,Chan Chan,La Libertad,2025-12-25,13,,Barco
V1570,Colombia,,,Lago Titicaca,Puno,,,3949.6,
V1571,Brasil,,M,Chan Chan,La Libertad,2025-10-09,1,1379.33,Auto
V1572,Bolivia,,,Iquitos,Loreto,,,,Barco
V1573,Perú,,,Centro Histórico,Lima,2025-03-16,,,Tren
V1574,Ecuador,64,,Iquitos,Loreto,,5,1029.25,Avión
V1575,Bolivia,39,,Centro Histórico,Lima,,,4441.51,Tren
V1575,Bolivia,39,,Centro Histórico,Lima,,,4441.51,Tren
V1576,Perú,63,,Huacachina,Ica,NA,2,,
V1577,Perú,,O,Chan Chan,La Libertad,2025-02-04,14,771.48,Tren
V1578,Perú,,,Valle del Colca,Arequipa,,1,1014.53,Bus
V1579,Bolivia,,F,Centro Histórico,Lima,2025-10-21,,,Bus
V1580,Perú,,,Centro Histórico,Lima,,1,,Auto
V1581,Perú,21,F,Cusco Ciudad,Cusco,2025-12-25,,2850.46,Auto
V1582,Colombia,,O,Cusco Ciudad,Cusco,2025-01-11,,1832.56,Avión
V1583,Francia,,O,Machu Picchu,Cusco,,11,,Auto
V1584,Perú,,O,Cusco Ciudad,Cusco,NA,8,914.88,Barco
V1585,México,,O,Centro Histórico,Lima,NA,11,4133.12,
V1586,Colombia,65,,Lago Titicaca,Puno,,4,2682.87,Auto
V1587,Perú,26,F,Miraflores,Lima,2025-01-24,,,Avión
V1588,USA,25,,Iquitos,Loreto,2025-12-01,11,,Barco
V1589,Colombia,,F,Cusco Ciudad,Cusco,2025-06-07,,,Barco
V1590,Perú,,,Valle del Colca,Arequipa,2024-06-15,13,,NA
V1591,Perú,17,M,Centro Histórico,Lima,2024-01-02,14,,NA
V1592,Chile,,O,Centro Histórico,Lima,,7,,
V1593,Brasil,,F,Machu Picchu,Cusco,NA,14,3501.17,Avión
V1594,Chile,,,Chan Chan,La Libertad,2024-09-01,3,,
V1595,Chile,20,M,Machu Picchu,Cusco,,7,,Avión
V1596,Perú,,O,Centro Histórico,Lima,NA,7,4055.17,Barco
